frame	x	y	id	time	velocity
18	-0.4914	2.6128	1	2.331000000000001	1.6289819829966419
18	5.1136	4.4828	2	2.331000000000001	1.4972702449386472
18	3.2174	6.4084	3	2.331000000000001	0.6049889970042859
18	8.9820	6.5062	4	2.331000000000001	0.8819149737977107
18	9.2463	0.5381	5	2.331000000000001	0.8819149861480755
18	10.0206	0.7202	6	2.331000000000001	1.247215860787041
18	12.3768	0.2105	7	2.331000000000001	0.302495998862715
18	-9.1453	-6.6622	8	2.331000000000001	1.090658692976989
18	-7.8279	-6.4353	9	2.331000000000001	1.5124717478382905
18	7.7088	-1.8519	10	2.331000000000001	1.7244827993079754
18	-1.2106	1.0886	11	2.331000000000001	1.4972702449386437
18	3.0987	-0.0930	12	2.331000000000001	0.6049888777210339
18	-4.3145	1.3300	13	2.331000000000001	1.3696009898774326
18	-0.2006	-3.4415	14	2.331000000000001	0.9565708134435835
18	1.8988	-1.4351	15	2.331000000000001	1.209976933620069
18	-0.7874	-6.6803	16	2.331000000000001	1.711166614472801
18	-11.0280	-4.1378	17	2.331000000000001	1.3527944802061809
18	0.9610	-0.0160	18	2.331000000000001	1.5124717192829287
18	-5.9804	-0.4294	19	2.331000000000001	1.2833747205618329
18	-12.6383	-3.4452	20	2.331000000000001	1.4972711475255598
18	-9.2763	1.4138	21	2.331000000000001	1.301077595390164
18	-12.3603	3.7943	22	2.331000000000001	1.512471747838287
18	-3.3184	-0.0333	23	2.331000000000001	0.4782853975217633
18	-1.6258	6.6892	24	2.331000000000001	1.3527955852360425
18	7.9003	-4.9274	25	2.331000000000001	1.4556857142857151
19	-0.5238	2.4423	0	2.4642000000000013	1.3010769285800146
19	5.2854	4.5074	1	2.4642000000000013	1.301077609342662
19	3.1306	6.3533	2	2.4642000000000013	0.7712121577640783
19	9.1239	6.4744	3	2.4642000000000013	1.090658692976976
19	9.3014	0.4513	4	2.4642000000000013	0.7712122210934184
19	10.1100	0.8894	5	2.4642000000000013	1.434856269894707
19	12.3781	0.2675	6	2.4642000000000013	0.42779161435721336
19	-9.0034	-6.6940	7	2.4642000000000013	1.0906594248952306
19	-7.9990	-6.4314	8	2.4642000000000013	1.2833747171670342
19	7.8190	-2.0255	9	2.4642000000000013	1.542424948821598
19	-1.4102	1.0931	10	2.4642000000000013	1.4972710117204893
19	3.0994	-0.0645	11	2.4642000000000013	0.21389579770273742
