id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
709	-	570, 162, 1170, 593, 601, 1053, 1329, 1341, 1067, 107, 778, 1360, 1159, 712, 935, 462, 1123, 1147, 793, 291, 1356, 758, 1007, 1008, 1301, 236, 853, 1062, 1419, 
793	-	1170, 593, 1329, 778, 183, 1455, 1150, 792, 1048, 41, 808, 1405, 727, 1360, 1159, 712, 935, 1191, 462, 1123, 1147, 709, 291, 1356, 758, 1007, 1008, 853, 1062, 1055, 346, 1419, 
183	-	727, 1191, 1123, 1147, 793, 1126, 12, 499, 713, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 853, 1062, 346, 1419, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 634, 478, 1388, 
499	-	1126, 419, 1158, 8, 1504, 1033, 12, 910, 985, 183, 713, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 1062, 346, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 478, 1388, 
713	-	1227, 727, 1191, 486, 1095, 520, 280, 1023, 1126, 335, 1530, 1293, 1447, 161, 1462, 1465, 1158, 1033, 12, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 
975	-	1126, 1462, 419, 1158, 8, 1248, 1504, 1033, 12, 910, 985, 183, 499, 713, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
395	-	727, 1191, 280, 1023, 1126, 1462, 419, 1158, 8, 1248, 1504, 1033, 12, 183, 499, 713, 975, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
1455	-	727, 1159, 712, 935, 1191, 462, 1123, 1147, 793, 280, 1023, 1126, 183, 499, 713, 975, 395, 1038, 1451, 180, 806, 873, 1190, 926, 853, 1062, 346, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
1038	-	1126, 419, 1158, 8, 1248, 1504, 1033, 12, 985, 183, 499, 713, 975, 395, 1455, 1451, 180, 806, 873, 1190, 926, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
1451	-	727, 1191, 1147, 280, 1023, 1126, 1530, 1158, 1504, 1033, 12, 183, 499, 713, 975, 395, 1455, 1038, 180, 806, 873, 1190, 926, 853, 1062, 346, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
180	-	727, 1191, 280, 1023, 1126, 1530, 1462, 419, 1158, 8, 1248, 1504, 1033, 12, 985, 183, 499, 713, 975, 395, 1455, 1038, 1451, 806, 873, 1190, 926, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
806	-	1227, 778, 727, 935, 1191, 1147, 486, 1095, 280, 1023, 1126, 1530, 183, 499, 713, 975, 395, 1455, 1038, 1451, 180, 873, 1190, 926, 853, 1062, 1150, 792, 1048, 41, 808, 616, 634, 
873	-	727, 1191, 280, 1023, 1126, 1530, 1447, 161, 1462, 419, 1158, 8, 1248, 1504, 1033, 12, 183, 499, 713, 975, 395, 1455, 1038, 1451, 180, 806, 1190, 926, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
1190	-	727, 1191, 280, 1023, 1126, 1530, 1158, 1504, 1033, 12, 183, 499, 713, 975, 395, 1455, 1038, 1451, 180, 806, 873, 926, 853, 1062, 346, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
926	-	727, 1191, 280, 1023, 1126, 1530, 1447, 161, 1462, 419, 1158, 8, 1248, 1504, 1033, 12, 183, 499, 713, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 1150, 792, 1048, 21, 41, 1024, 808, 616, 634, 
419	-	499, 975, 395, 1038, 180, 873, 926, 1209, 859, 685, 1306, 1158, 8, 1248, 1504, 484, 1033, 392, 12, 21, 1024, 616, 634, 910, 1505, 194, 985, 313, 339, 
1306	-	39, 1209, 185, 738, 311, 955, 961, 859, 685, 419, 8, 1248, 1504, 484, 1033, 392, 12, 910, 194, 985, 339, 
1158	-	1095, 520, 1126, 335, 1530, 499, 713, 975, 395, 1038, 1451, 180, 873, 1190, 926, 1186, 1293, 141, 1447, 905, 817, 161, 1462, 1517, 1031, 1465, 118, 419, 8, 1248, 1504, 484, 1033, 392, 12, 
8	-	499, 975, 395, 1038, 180, 873, 926, 118, 1209, 738, 859, 685, 419, 1306, 1158, 1248, 1504, 484, 1033, 392, 12, 616, 910, 985, 339, 
1248	-	1530, 975, 395, 1038, 180, 873, 926, 1293, 141, 1447, 905, 161, 1462, 1517, 1031, 1465, 118, 442, 1286, 738, 419, 1306, 1158, 8, 1504, 484, 1033, 392, 12, 
1504	-	499, 975, 395, 1038, 1451, 180, 873, 1190, 926, 1209, 859, 419, 1306, 1158, 8, 1248, 484, 1033, 392, 12, 21, 1024, 616, 634, 910, 1505, 985, 313, 339, 
484	-	1293, 141, 1447, 905, 1303, 161, 1462, 1517, 1031, 1465, 118, 282, 1226, 929, 442, 39, 1209, 1286, 738, 419, 1306, 1158, 8, 1248, 1504, 1033, 392, 
1033	-	499, 713, 975, 395, 1038, 1451, 180, 873, 1190, 926, 118, 1209, 419, 1306, 1158, 8, 1248, 1504, 484, 392, 12, 21, 1024, 616, 634, 910, 985, 339, 
392	-	118, 442, 39, 1209, 1286, 185, 738, 859, 685, 419, 1306, 1158, 8, 1248, 1504, 484, 1033, 12, 985, 
12	-	183, 499, 713, 975, 395, 1038, 1451, 180, 873, 1190, 926, 419, 1306, 1158, 8, 1248, 1504, 1033, 392, 792, 21, 41, 1024, 808, 616, 634, 910, 1505, 985, 313, 339, 
39	-	1306, 484, 392, 870, 282, 1226, 929, 442, 1245, 1035, 361, 555, 810, 716, 1209, 1443, 1011, 1286, 185, 333, 277, 738, 293, 332, 429, 859, 
1209	-	419, 1306, 8, 1504, 484, 1033, 392, 1035, 39, 1443, 1011, 1286, 185, 333, 277, 738, 194, 985, 339, 311, 293, 332, 955, 824, 961, 81, 429, 859, 685, 
1443	-	870, 282, 1226, 929, 442, 710, 328, 62, 1245, 1035, 361, 555, 810, 716, 911, 1228, 867, 1519, 39, 1209, 1011, 1286, 185, 333, 277, 738, 293, 332, 
1011	-	870, 282, 1226, 929, 442, 710, 328, 62, 1245, 1035, 361, 555, 810, 716, 911, 1228, 867, 1519, 39, 1209, 1443, 1286, 185, 333, 277, 738, 293, 332, 
1286	-	141, 1517, 118, 1248, 484, 392, 870, 1244, 282, 1226, 929, 106, 442, 710, 62, 455, 1245, 555, 810, 716, 39, 1209, 1443, 1011, 185, 333, 277, 738, 
185	-	1306, 392, 1035, 361, 555, 810, 716, 1164, 1260, 867, 833, 39, 1209, 1443, 1011, 1286, 333, 277, 738, 293, 332, 824, 961, 81, 225, 429, 859, 685, 
333	-	870, 1244, 282, 1226, 929, 106, 442, 710, 328, 655, 62, 144, 455, 1245, 1035, 361, 555, 810, 716, 911, 39, 1209, 1443, 1011, 1286, 185, 277, 738, 
277	-	870, 282, 328, 1245, 1035, 361, 555, 810, 716, 911, 1164, 1260, 1249, 1228, 867, 1519, 833, 39, 1209, 1443, 1011, 1286, 185, 333, 738, 293, 332, 824, 429, 
738	-	141, 118, 1306, 8, 1248, 484, 392, 870, 282, 1226, 929, 106, 442, 1245, 555, 716, 39, 1209, 1443, 1011, 1286, 185, 333, 277, 
1282	-	604, 710, 733, 328, 1311, 1245, 1321, 13, 722, 238, 90, 1060, 887, 1203, 361, 555, 810, 716, 911, 867, 1519, 
1035	-	870, 39, 1209, 1443, 1011, 185, 333, 277, 328, 1245, 1237, 361, 555, 810, 716, 911, 293, 332, 824, 429, 1164, 1260, 283, 1249, 1228, 867, 1519, 833, 
361	-	870, 39, 1443, 1011, 185, 333, 277, 328, 1245, 1282, 1035, 555, 810, 716, 911, 293, 332, 824, 1164, 1260, 1249, 1228, 867, 1519, 833, 
555	-	870, 282, 1226, 929, 39, 1443, 1011, 1286, 185, 333, 277, 738, 710, 328, 62, 1311, 144, 455, 1245, 1282, 1035, 361, 810, 716, 911, 1228, 867, 1519, 
810	-	870, 282, 39, 1443, 1011, 1286, 185, 333, 277, 710, 328, 62, 1311, 144, 1245, 1282, 1035, 361, 555, 716, 911, 1249, 1228, 867, 1519, 
716	-	870, 1244, 282, 1226, 929, 106, 442, 39, 1443, 1011, 1286, 185, 333, 277, 738, 710, 1515, 328, 655, 62, 1311, 144, 455, 1245, 1282, 1035, 361, 555, 810, 911, 867, 1519, 
911	-	1443, 1011, 333, 277, 604, 710, 733, 328, 62, 1311, 1245, 1321, 13, 722, 238, 90, 1060, 887, 1203, 1282, 1035, 361, 555, 810, 716, 1228, 867, 1519, 
245	-	1321, 1194, 513, 422, 1012, 242, 995, 649, 46, 316, 1027, 368, 551, 1212, 1466, 974, 394, 36, 722, 238, 1531, 90, 1201, 1060, 887, 1203, 155, 
722	-	733, 328, 1311, 1282, 911, 1321, 13, 1012, 649, 245, 238, 1531, 90, 1201, 1060, 887, 1203, 155, 
238	-	604, 733, 328, 1311, 1282, 911, 1321, 13, 245, 722, 1531, 90, 1201, 1060, 887, 1203, 
1531	-	1321, 1194, 513, 422, 1012, 242, 995, 649, 46, 316, 1027, 368, 551, 1212, 1466, 974, 394, 36, 245, 722, 238, 90, 1201, 1060, 887, 1203, 155, 
90	-	604, 733, 328, 1311, 1282, 911, 1321, 13, 245, 722, 238, 1531, 1201, 1060, 887, 1203, 
1201	-	513, 368, 551, 1212, 1466, 974, 394, 36, 337, 245, 722, 238, 1531, 90, 1060, 887, 1203, 714, 907, 1237, 155, 145, 
1060	-	1311, 1282, 911, 1321, 368, 394, 245, 722, 238, 1531, 90, 1201, 887, 1203, 1249, 1228, 867, 1519, 714, 907, 1237, 155, 636, 145, 
887	-	1311, 1282, 911, 1321, 13, 394, 245, 722, 238, 1531, 90, 1201, 1060, 1203, 1228, 867, 1519, 1237, 155, 
1203	-	733, 328, 1311, 1282, 911, 1321, 13, 1194, 1012, 649, 245, 722, 238, 1531, 90, 1201, 1060, 887, 
513	-	245, 1531, 1201, 1061, 1194, 286, 174, 103, 1121, 746, 422, 1012, 242, 995, 649, 46, 316, 1027, 368, 551, 1212, 1466, 974, 394, 36, 
422	-	245, 1531, 1061, 426, 523, 1365, 1194, 84, 1384, 286, 296, 1331, 1304, 174, 819, 789, 103, 513, 1012, 242, 995, 649, 46, 316, 394, 
1012	-	1321, 245, 722, 1531, 1203, 1061, 426, 523, 1365, 1194, 84, 1384, 286, 296, 1331, 1304, 174, 103, 513, 422, 242, 995, 649, 46, 394, 
242	-	245, 1531, 113, 174, 819, 789, 103, 956, 1344, 1121, 865, 193, 746, 513, 422, 1012, 995, 46, 316, 836, 1027, 551, 1212, 659, 1466, 974, 394, 36, 
995	-	245, 1531, 1061, 1194, 286, 1331, 113, 174, 819, 789, 103, 956, 1344, 1121, 865, 746, 513, 422, 1012, 242, 649, 46, 316, 1027, 551, 1212, 1466, 974, 394, 36, 
649	-	1321, 489, 245, 722, 1531, 1203, 1061, 426, 523, 1365, 1194, 84, 1384, 286, 296, 1331, 1304, 174, 103, 513, 422, 1012, 995, 46, 394, 
46	-	245, 1531, 1061, 426, 1365, 1194, 286, 113, 174, 819, 103, 956, 1344, 1121, 865, 746, 513, 422, 1012, 242, 995, 649, 316, 1027, 551, 1212, 1466, 974, 394, 36, 
811	-	1370, 264, 1182, 1386, 638, 188, 1376, 113, 174, 819, 789, 103, 956, 1339, 1344, 1121, 746, 1358, 
113	-	242, 995, 46, 369, 296, 1370, 1331, 1304, 1386, 638, 811, 174, 819, 789, 103, 956, 1339, 1344, 316, 1121, 865, 746, 1358, 
174	-	1061, 426, 523, 1365, 1194, 1384, 286, 513, 422, 1012, 242, 995, 649, 46, 369, 296, 1370, 114, 1331, 1346, 1304, 811, 113, 819, 789, 103, 956, 1339, 1344, 746, 
819	-	1061, 426, 523, 1365, 286, 422, 242, 995, 46, 393, 369, 296, 1370, 114, 1331, 1346, 1304, 1386, 811, 113, 174, 789, 103, 956, 1339, 1344, 746, 
789	-	286, 422, 242, 995, 393, 369, 296, 1370, 114, 1331, 1346, 1304, 1386, 811, 113, 174, 819, 103, 956, 1339, 1344, 746, 1358, 
103	-	1061, 426, 1365, 286, 513, 422, 1012, 242, 995, 649, 46, 369, 296, 1370, 114, 1331, 1346, 1304, 1386, 811, 113, 174, 819, 789, 956, 1339, 1344, 316, 1121, 746, 1358, 
956	-	242, 995, 46, 264, 1386, 638, 811, 113, 174, 819, 789, 103, 1339, 1344, 316, 1121, 865, 193, 986, 746, 1358, 
1339	-	523, 286, 393, 369, 1319, 296, 1370, 114, 1331, 1346, 1304, 698, 1386, 811, 113, 174, 819, 789, 103, 956, 1344, 
1344	-	242, 995, 46, 264, 1386, 638, 811, 113, 174, 819, 789, 103, 956, 1339, 316, 1121, 865, 193, 986, 746, 1358, 
264	-	811, 956, 1344, 453, 1208, 1262, 644, 1475, 977, 537, 1182, 1386, 638, 1358, 367, 832, 35, 188, 686, 1296, 459, 153, 1376, 
537	-	1310, 51, 698, 556, 1215, 352, 889, 942, 221, 210, 453, 1208, 338, 1262, 264, 1182, 1386, 638, 
1182	-	811, 1310, 556, 1215, 352, 942, 221, 210, 453, 1208, 1262, 264, 537, 1386, 638, 832, 188, 686, 1376, 
1386	-	1370, 811, 113, 819, 789, 103, 956, 1339, 1344, 264, 537, 1182, 638, 1358, 367, 188, 459, 1376, 
638	-	811, 113, 956, 1344, 1215, 352, 453, 1208, 1262, 264, 537, 1182, 1386, 1358, 367, 832, 188, 686, 459, 1376, 
357	-	482, 221, 93, 1189, 1162, 1434, 11, 775, 529, 539, 1373, 1108, 219, 1361, 95, 408, 409, 210, 453, 1208, 1363, 338, 1262, 80, 488, 308, 1475, 977, 448, 
409	-	1215, 99, 872, 889, 482, 26, 1240, 942, 1433, 221, 567, 884, 93, 1189, 1162, 1434, 11, 529, 539, 1373, 1108, 219, 1361, 357, 210, 453, 1363, 338, 488, 
210	-	1215, 352, 537, 1182, 872, 482, 26, 1433, 221, 93, 1162, 1434, 11, 529, 1373, 1108, 357, 409, 453, 1208, 1363, 338, 1262, 80, 488, 832, 686, 1475, 977, 448, 
453	-	1215, 352, 264, 537, 1182, 638, 482, 221, 11, 1108, 357, 409, 210, 1208, 1363, 338, 1262, 80, 488, 832, 188, 686, 1475, 977, 448, 
1208	-	1215, 352, 264, 537, 1182, 638, 357, 210, 453, 1363, 1262, 80, 488, 832, 188, 686, 1376, 1302, 644, 1475, 866, 1064, 977, 448, 
1363	-	1215, 872, 482, 26, 1240, 1433, 221, 567, 93, 1189, 1162, 1434, 11, 775, 529, 539, 1373, 1108, 219, 1361, 408, 357, 409, 210, 453, 1208, 338, 1262, 80, 488, 448, 
338	-	1215, 352, 537, 99, 872, 889, 482, 26, 1240, 942, 1433, 221, 567, 93, 1189, 1162, 1434, 11, 529, 539, 1373, 1108, 219, 1361, 357, 409, 210, 453, 1363, 1262, 80, 488, 
1262	-	264, 537, 1182, 638, 1162, 11, 1108, 357, 210, 453, 1208, 1363, 338, 80, 488, 832, 188, 686, 1376, 308, 1302, 644, 1475, 749, 866, 1064, 1366, 977, 448, 925, 
80	-	1162, 1434, 11, 775, 529, 1373, 1108, 408, 357, 210, 453, 1208, 1363, 338, 1262, 488, 832, 686, 308, 1302, 644, 1475, 749, 866, 1064, 1366, 977, 448, 925, 
488	-	1215, 872, 482, 26, 1240, 1433, 221, 567, 93, 1189, 1162, 1434, 11, 775, 529, 539, 1373, 1108, 219, 1361, 408, 357, 409, 210, 453, 1208, 1363, 338, 1262, 80, 448, 
1189	-	482, 357, 409, 1363, 338, 488, 567, 884, 93, 6, 234, 895, 1524, 1242, 1162, 765, 553, 1434, 11, 775, 529, 539, 256, 1373, 122, 1108, 219, 1361, 960, 95, 
1162	-	482, 357, 409, 210, 1363, 338, 1262, 80, 488, 567, 93, 1189, 765, 553, 1434, 11, 775, 529, 539, 256, 1373, 122, 1108, 219, 1361, 308, 448, 960, 1453, 95, 1230, 408, 
765	-	567, 884, 93, 6, 1176, 234, 203, 1292, 895, 1381, 1524, 1242, 490, 771, 1189, 1162, 553, 1434, 775, 529, 539, 256, 1373, 122, 219, 1361, 960, 95, 
553	-	567, 884, 6, 1176, 234, 203, 895, 1381, 1524, 799, 1242, 490, 771, 1189, 1162, 765, 1434, 11, 775, 529, 539, 256, 1373, 122, 1108, 219, 1361, 960, 95, 1230, 
1434	-	482, 357, 409, 210, 1363, 338, 80, 488, 567, 93, 1242, 1189, 1162, 765, 553, 11, 775, 529, 539, 256, 1373, 122, 1108, 219, 1361, 448, 960, 95, 1230, 408, 
11	-	482, 221, 357, 409, 210, 453, 1363, 338, 1262, 80, 488, 567, 93, 1189, 1162, 553, 1434, 775, 529, 539, 256, 1373, 122, 1108, 219, 1361, 308, 448, 960, 95, 1230, 408, 
775	-	357, 1363, 80, 488, 1242, 1189, 1162, 765, 553, 1434, 11, 529, 539, 256, 1373, 122, 1108, 219, 1361, 308, 749, 448, 960, 1453, 95, 1148, 1251, 1230, 1441, 408, 
529	-	482, 357, 409, 210, 1363, 338, 80, 488, 567, 93, 1189, 1162, 765, 553, 1434, 11, 775, 539, 256, 1373, 122, 1108, 219, 1361, 308, 448, 960, 1453, 95, 1148, 1230, 408, 
539	-	482, 357, 409, 1363, 338, 488, 567, 884, 93, 6, 234, 895, 1524, 1242, 1189, 1162, 765, 553, 1434, 11, 775, 529, 256, 1373, 122, 1108, 219, 1361, 960, 95, 
256	-	567, 6, 1524, 799, 1242, 771, 1189, 1162, 765, 553, 1434, 11, 775, 529, 539, 1373, 122, 1108, 219, 1361, 960, 1453, 95, 1148, 1230, 1441, 408, 
1373	-	482, 1433, 221, 357, 409, 210, 1363, 338, 80, 488, 567, 884, 93, 6, 1189, 1162, 765, 553, 1434, 11, 775, 529, 539, 256, 122, 1108, 219, 1361, 448, 960, 95, 408, 
122	-	567, 884, 6, 1176, 234, 203, 895, 1381, 1524, 799, 1242, 490, 771, 1189, 1162, 765, 553, 1434, 11, 775, 529, 539, 256, 1373, 1108, 219, 1361, 960, 95, 1230, 
1108	-	482, 357, 409, 210, 453, 1363, 338, 1262, 80, 488, 93, 1189, 1162, 553, 1434, 11, 775, 529, 539, 256, 1373, 122, 219, 1361, 308, 1302, 1475, 749, 977, 448, 925, 960, 1453, 95, 1230, 408, 
219	-	482, 357, 409, 1363, 338, 488, 567, 884, 93, 6, 1524, 1242, 1189, 1162, 765, 553, 1434, 11, 775, 529, 539, 256, 1373, 122, 1108, 1361, 960, 95, 1148, 1230, 408, 
1361	-	482, 357, 409, 1363, 338, 488, 567, 884, 93, 6, 1524, 1242, 1189, 1162, 765, 553, 1434, 11, 775, 529, 539, 256, 1373, 122, 1108, 219, 960, 95, 408, 
1524	-	567, 884, 6, 1189, 765, 553, 539, 256, 122, 219, 1361, 899, 1176, 1005, 234, 1378, 637, 203, 1292, 895, 1381, 588, 791, 799, 1242, 279, 490, 771, 
799	-	553, 256, 122, 1176, 637, 203, 1381, 588, 791, 601, 1053, 1341, 1067, 107, 1524, 1242, 279, 490, 771, 1043, 
1242	-	567, 6, 1189, 765, 553, 1434, 775, 539, 256, 122, 219, 1361, 1176, 234, 203, 1381, 588, 1524, 799, 279, 490, 771, 960, 95, 1043, 
279	-	1176, 637, 203, 1381, 588, 570, 791, 1170, 601, 1053, 1341, 1067, 107, 1524, 799, 1242, 490, 771, 1043, 
490	-	6, 765, 553, 122, 899, 1176, 1005, 234, 1378, 637, 203, 1292, 895, 1381, 588, 901, 570, 474, 791, 1053, 1341, 1524, 799, 1242, 279, 771, 
771	-	6, 765, 553, 256, 122, 1176, 637, 203, 1292, 1381, 588, 791, 601, 1053, 1341, 107, 1524, 799, 1242, 279, 490, 1043, 
64	-	601, 1067, 107, 150, 87, 1387, 291, 1356, 758, 1007, 1008, 473, 1269, 1301, 236, 1140, 137, 86, 376, 425, 334, 890, 1521, 1043, 284, 1076, 1498, 702, 1047, 14, 1507, 
291	-	1170, 593, 601, 1053, 1329, 1341, 1067, 107, 1159, 935, 462, 1123, 1147, 709, 793, 853, 150, 1062, 87, 1055, 1419, 1387, 64, 1356, 758, 1007, 1008, 473, 1269, 1301, 236, 1140, 702, 
1356	-	1170, 593, 601, 1329, 1067, 107, 1159, 1123, 709, 793, 150, 87, 1055, 1419, 1387, 64, 291, 758, 1007, 1008, 473, 1269, 1301, 236, 1140, 137, 376, 890, 1043, 702, 
758	-	593, 601, 1067, 107, 1159, 1123, 709, 793, 150, 87, 1055, 1419, 1387, 416, 64, 291, 1356, 1007, 1008, 473, 1269, 1301, 236, 1140, 137, 1498, 702, 
1007	-	593, 601, 1329, 1067, 107, 1159, 1123, 709, 793, 150, 87, 1055, 1419, 1387, 416, 64, 291, 1356, 758, 1008, 473, 1269, 1301, 236, 1140, 137, 702, 
1008	-	593, 601, 1067, 107, 1159, 1123, 709, 793, 150, 87, 1055, 1419, 1387, 416, 64, 291, 1356, 758, 1007, 473, 1269, 1301, 236, 1140, 137, 890, 1498, 702, 
473	-	1412, 150, 87, 1055, 1419, 65, 1492, 848, 1387, 416, 1081, 64, 291, 1356, 758, 1007, 1008, 1269, 1301, 236, 1140, 137, 756, 284, 1498, 702, 
1269	-	150, 87, 1055, 1419, 65, 1387, 416, 1081, 64, 291, 1356, 758, 1007, 1008, 473, 1301, 236, 1140, 137, 376, 425, 890, 756, 284, 1076, 1498, 702, 
1301	-	593, 601, 1329, 1067, 107, 1159, 709, 150, 87, 64, 291, 1356, 758, 1007, 1008, 473, 1269, 236, 1140, 137, 376, 425, 890, 1043, 702, 
236	-	593, 601, 1067, 1159, 709, 150, 87, 1055, 1419, 1387, 416, 1081, 64, 291, 1356, 758, 1007, 1008, 473, 1269, 1301, 1140, 137, 890, 284, 1498, 702, 
1140	-	593, 601, 1067, 107, 150, 87, 1387, 416, 64, 291, 1356, 758, 1007, 1008, 473, 1269, 1301, 236, 137, 376, 425, 334, 890, 1043, 284, 1076, 1498, 702, 14, 
137	-	601, 1067, 107, 150, 64, 1356, 758, 1007, 1008, 473, 1269, 1301, 236, 1140, 86, 376, 425, 334, 890, 1521, 1043, 284, 1076, 1498, 702, 639, 1047, 14, 1507, 1026, 
853	-	593, 1329, 291, 727, 1159, 712, 935, 462, 1123, 1147, 709, 793, 183, 1455, 1451, 806, 1190, 1150, 792, 1048, 41, 1024, 928, 780, 808, 1405, 616, 634, 1388, 1412, 1062, 1055, 346, 1419, 
1412	-	473, 1150, 792, 1048, 41, 1024, 928, 780, 808, 1405, 317, 478, 1388, 120, 1098, 1313, 79, 692, 897, 1272, 85, 853, 150, 1062, 87, 1055, 346, 1419, 1446, 1492, 848, 1387, 416, 
150	-	64, 291, 1356, 758, 1007, 1008, 473, 1269, 1301, 236, 1140, 137, 1412, 87, 1055, 1419, 756, 284, 1498, 702, 65, 1446, 1492, 848, 1387, 416, 1081, 
1062	-	291, 727, 1159, 935, 462, 1123, 1147, 709, 793, 183, 499, 1455, 1451, 806, 1190, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 634, 478, 1388, 853, 1412, 1055, 346, 1419, 
87	-	64, 291, 1356, 758, 1007, 1008, 473, 1269, 1301, 236, 1140, 1412, 150, 1055, 1419, 756, 284, 1498, 702, 65, 1446, 1492, 848, 1387, 416, 1081, 
1055	-	291, 1356, 758, 1007, 1008, 473, 1269, 236, 793, 928, 780, 1405, 1388, 120, 1098, 79, 897, 853, 1412, 150, 1062, 87, 346, 1419, 702, 65, 1297, 1446, 1492, 848, 1387, 416, 1081, 
346	-	1159, 935, 1123, 1147, 793, 183, 499, 1455, 1451, 1190, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 634, 478, 1388, 853, 1412, 1062, 1055, 1419, 
1419	-	291, 1356, 758, 1007, 1008, 473, 1269, 236, 1159, 1123, 1147, 709, 793, 183, 1150, 792, 1048, 41, 928, 780, 808, 1405, 478, 1388, 1098, 79, 853, 1412, 150, 1062, 87, 1055, 346, 702, 1446, 1492, 848, 1387, 416, 
1150	-	727, 1159, 935, 1191, 1123, 1147, 793, 853, 1412, 1062, 346, 1419, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 634, 478, 1388, 
792	-	1147, 793, 853, 1412, 1062, 346, 1419, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 12, 1150, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 317, 634, 478, 1388, 
1048	-	727, 1123, 1147, 793, 853, 1412, 1062, 346, 1419, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 1150, 792, 21, 41, 1024, 928, 780, 808, 1405, 616, 317, 634, 478, 1388, 
21	-	1062, 346, 183, 499, 975, 395, 1455, 1038, 1451, 180, 873, 1190, 926, 419, 1504, 1033, 12, 910, 1505, 985, 313, 992, 1150, 792, 1048, 41, 1024, 928, 780, 808, 1405, 616, 317, 634, 478, 1388, 79, 1272, 85, 
41	-	1147, 793, 853, 1412, 1062, 346, 1419, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 12, 1505, 313, 1150, 792, 1048, 21, 1024, 928, 780, 808, 1405, 616, 317, 634, 478, 1388, 85, 
1024	-	853, 1412, 1062, 346, 183, 499, 975, 395, 1455, 1038, 1451, 180, 873, 1190, 926, 419, 1504, 1033, 12, 910, 1505, 985, 313, 992, 1150, 792, 1048, 21, 41, 928, 780, 808, 1405, 616, 317, 634, 478, 1388, 79, 1272, 85, 
928	-	853, 1412, 1062, 1055, 346, 1419, 183, 1150, 792, 1048, 21, 41, 1024, 780, 808, 1405, 616, 317, 634, 478, 1388, 1446, 1492, 848, 120, 1098, 1313, 79, 692, 897, 1272, 85, 
780	-	853, 1412, 1062, 1055, 346, 1419, 183, 1150, 792, 1048, 21, 41, 1024, 928, 808, 1405, 616, 317, 634, 478, 1388, 1446, 1492, 848, 120, 1098, 1313, 79, 692, 897, 1272, 85, 
808	-	1147, 793, 853, 1412, 1062, 346, 1419, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 12, 1505, 313, 1150, 792, 1048, 21, 41, 1024, 928, 780, 1405, 616, 317, 634, 478, 1388, 79, 85, 
1405	-	793, 853, 1412, 1062, 1055, 346, 1419, 183, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 616, 317, 634, 478, 1388, 1446, 848, 120, 1098, 79, 897, 1272, 85, 
616	-	853, 1062, 346, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 419, 8, 1504, 1033, 12, 910, 1505, 985, 313, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 317, 634, 478, 1388, 
317	-	1412, 910, 1505, 985, 313, 54, 323, 992, 32, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 634, 478, 1388, 1446, 848, 1098, 1313, 79, 1106, 373, 897, 1272, 85, 
634	-	853, 1062, 346, 183, 499, 975, 395, 1455, 1038, 1451, 180, 806, 873, 1190, 926, 419, 1504, 1033, 12, 910, 1505, 985, 313, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 317, 478, 1388, 85, 
478	-	1412, 1062, 346, 1419, 183, 499, 910, 1505, 313, 54, 323, 992, 32, 1150, 792, 1048, 21, 41, 1024, 928, 780, 808, 1405, 616, 317, 634, 1388, 1446, 848, 1098, 79, 1106, 897, 1272, 85, 
