id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
1307	-	62, 63, 106, 141, 144, 212, 271, 282, 413, 442, 455, 655, 710, 745, 803, 816, 870, 900, 929, 1224, 1226, 1244, 1245, 1303, 1515, 1517, 
1308	-	72, 133, 171, 364, 491, 589, 590, 596, 615, 752, 787, 871, 893, 933, 934, 1015, 1074, 1117, 1195, 1283, 1319, 1346, 1431, 1523, 
1309	-	127, 147, 171, 366, 572, 584, 589, 800, 809, 822, 934, 950, 1037, 1102, 1300, 1333, 1397, 1503, 
1310	-	18, 26, 51, 221, 276, 352, 370, 393, 537, 556, 698, 721, 849, 871, 872, 889, 942, 948, 1015, 1182, 1215, 1217, 1233, 1240, 1283, 1340, 1370, 
1311	-	13, 62, 90, 144, 238, 328, 555, 604, 655, 710, 716, 722, 733, 810, 887, 911, 1060, 1203, 1245, 1282, 1321, 1515, 
1312	-	72, 121, 148, 171, 572, 585, 589, 619, 783, 786, 796, 800, 812, 933, 934, 1001, 1037, 1171, 1195, 1220, 1300, 1397, 1432, 1469, 1488, 1500, 
1313	-	3, 32, 54, 79, 85, 120, 146, 317, 323, 373, 435, 518, 602, 622, 692, 780, 829, 838, 847, 848, 897, 928, 1098, 1106, 1272, 1297, 1412, 1446, 1456, 1492, 
1314	-	0, 28, 61, 189, 297, 301, 404, 525, 528, 578, 587, 643, 680, 785, 927, 930, 1097, 1160, 1165, 1196, 1214, 1254, 1265, 1411, 1479, 1499, 1533, 
1315	-	102, 227, 299, 307, 450, 487, 549, 562, 633, 660, 782, 805, 825, 868, 981, 1066, 1131, 1202, 1281, 1328, 1372, 1377, 1398, 1428, 1495, 1508, 
1316	-	7, 178, 190, 222, 343, 445, 530, 547, 724, 741, 816, 827, 881, 1059, 1080, 1118, 1125, 1179, 1334, 1368, 1400, 1440, 
1317	-	443, 585, 619, 657, 677, 783, 786, 837, 840, 851, 967, 996, 1001, 1004, 1037, 1084, 1291, 1432, 1463, 
1318	-	50, 134, 152, 253, 263, 384, 441, 599, 606, 668, 726, 747, 826, 970, 994, 1051, 1079, 1104, 1136, 1198, 1231, 1257, 1259, 1273, 1416, 1424, 1529, 
1319	-	18, 84, 114, 133, 296, 364, 369, 393, 491, 523, 590, 596, 615, 698, 721, 752, 893, 948, 1117, 1195, 1217, 1283, 1304, 1308, 1331, 1339, 1346, 1370, 
1320	-	24, 77, 83, 266, 274, 306, 330, 347, 382, 405, 479, 621, 665, 857, 913, 951, 989, 1016, 1071, 1119, 1146, 1232, 1241, 1408, 1452, 
1321	-	13, 90, 238, 245, 269, 328, 489, 604, 649, 722, 733, 887, 911, 1012, 1060, 1194, 1203, 1282, 1311, 1359, 1384, 1531, 
1322	-	77, 166, 306, 503, 546, 965, 989, 991, 1016, 1146, 1197, 1232, 1277, 1452, 
1323	-	29, 111, 160, 176, 249, 250, 320, 325, 427, 564, 565, 592, 613, 620, 627, 924, 938, 949, 980, 1113, 1122, 1127, 1151, 1169, 1207, 1375, 1442, 1516, 
1324	-	7, 16, 105, 132, 143, 273, 322, 360, 402, 445, 480, 494, 495, 530, 538, 628, 671, 741, 757, 813, 869, 881, 999, 1091, 1145, 1179, 1222, 1334, 1368, 1440, 1491, 1513, 1525, 
1325	-	48, 56, 206, 220, 287, 318, 390, 498, 549, 609, 612, 633, 660, 679, 732, 751, 761, 782, 805, 839, 858, 868, 1040, 1142, 1144, 1202, 1285, 1372, 1406, 1428, 1495, 
1326	-	56, 156, 220, 327, 562, 605, 612, 633, 678, 782, 863, 979, 981, 1141, 1328, 1382, 1457, 1495, 1508, 
1327	-	67, 142, 214, 327, 450, 464, 470, 475, 497, 557, 562, 607, 652, 681, 723, 764, 898, 922, 937, 1020, 1128, 1131, 1266, 1354, 1377, 1425, 1508, 
1328	-	56, 102, 214, 220, 327, 470, 549, 562, 605, 633, 782, 863, 979, 981, 1131, 1202, 1315, 1326, 1377, 1382, 1398, 1495, 1508, 
1329	-	107, 162, 291, 462, 570, 593, 601, 709, 712, 778, 793, 853, 935, 1007, 1053, 1067, 1123, 1147, 1159, 1170, 1301, 1341, 1356, 1360, 
1330	-	31, 88, 507, 531, 536, 610, 695, 715, 769, 801, 919, 987, 1028, 1116, 1143, 1439, 1468, 1473, 1512, 
1331	-	84, 103, 113, 114, 174, 286, 296, 369, 393, 422, 426, 523, 649, 789, 819, 995, 1012, 1061, 1194, 1304, 1319, 1339, 1346, 1365, 1370, 1384, 
1332	-	69, 275, 340, 519, 525, 533, 544, 583, 646, 688, 725, 740, 860, 1018, 1029, 1041, 1075, 1090, 1160, 1253, 1254, 1279, 1409, 1410, 1520, 1526, 
1333	-	127, 147, 199, 204, 366, 460, 572, 584, 589, 809, 822, 934, 950, 1102, 1300, 1309, 1397, 1503, 
1334	-	7, 16, 105, 132, 143, 222, 360, 402, 445, 480, 494, 495, 530, 538, 628, 671, 741, 757, 813, 869, 881, 999, 1059, 1091, 1145, 1179, 1222, 1316, 1324, 1368, 1440, 1491, 1513, 1525, 
1335	-	68, 145, 155, 211, 237, 337, 350, 412, 414, 483, 526, 534, 535, 540, 566, 594, 636, 714, 739, 907, 915, 1014, 1129, 1218, 1237, 1415, 1470, 
1336	-	92, 117, 149, 157, 365, 432, 505, 508, 563, 653, 656, 923, 962, 1086, 1094, 1105, 1111, 1163, 1210, 1278, 1337, 1345, 1383, 1445, 1522, 
1337	-	57, 108, 117, 129, 175, 176, 336, 505, 508, 600, 781, 923, 1034, 1057, 1086, 1105, 1111, 1122, 1127, 1163, 1268, 1336, 1383, 1493, 1494, 1510, 1522, 
1338	-	135, 154, 168, 272, 374, 388, 400, 683, 691, 739, 830, 854, 915, 1014, 1152, 1351, 1399, 1407, 1470, 1502, 
1339	-	103, 113, 114, 174, 286, 296, 369, 393, 523, 698, 789, 811, 819, 956, 1304, 1319, 1331, 1344, 1346, 1370, 1386, 
1340	-	18, 26, 51, 99, 221, 276, 289, 370, 482, 532, 755, 790, 849, 871, 872, 885, 889, 940, 942, 1015, 1233, 1240, 1264, 1310, 1433, 
1341	-	107, 162, 203, 279, 291, 428, 462, 490, 511, 570, 588, 593, 601, 709, 712, 771, 778, 791, 799, 935, 1053, 1067, 1092, 1123, 1159, 1170, 1329, 1360, 
1342	-	116, 139, 226, 348, 437, 493, 559, 581, 632, 730, 773, 807, 843, 876, 892, 931, 1052, 1120, 1250, 1389, 1474, 
1343	-	130, 331, 365, 383, 385, 432, 703, 877, 962, 993, 1032, 1094, 1192, 1247, 1255, 1258, 1261, 1278, 1347, 1427, 1445, 1489, 1509, 
1344	-	46, 103, 113, 174, 193, 242, 264, 316, 638, 746, 789, 811, 819, 865, 956, 986, 995, 1121, 1339, 1358, 1386, 
1345	-	35, 92, 109, 117, 129, 149, 153, 202, 432, 552, 563, 644, 653, 656, 866, 1057, 1086, 1105, 1210, 1296, 1305, 1336, 1383, 1445, 1522, 
1346	-	84, 103, 114, 133, 174, 296, 369, 393, 491, 523, 556, 590, 596, 698, 721, 789, 819, 948, 1117, 1217, 1283, 1304, 1308, 1319, 1331, 1339, 1370, 
1347	-	42, 47, 140, 205, 331, 471, 560, 597, 675, 703, 842, 877, 959, 962, 976, 993, 1002, 1042, 1070, 1132, 1192, 1247, 1258, 1280, 1287, 1343, 1348, 1369, 1427, 1454, 1489, 
1348	-	15, 27, 74, 135, 140, 184, 187, 205, 331, 385, 400, 476, 560, 597, 711, 830, 842, 959, 972, 1042, 1070, 1132, 1192, 1247, 1258, 1275, 1347, 1369, 1427, 
1349	-	96, 267, 270, 417, 431, 463, 500, 642, 704, 720, 766, 908, 1021, 1030, 1082, 1110, 1130, 1137, 1168, 1367, 
1350	-	45, 96, 166, 223, 371, 500, 503, 958, 991, 1021, 1056, 1100, 1110, 1153, 1180, 1197, 1235, 1277, 1367, 1497, 
1351	-	2, 15, 33, 74, 135, 168, 187, 272, 374, 399, 400, 452, 571, 683, 711, 830, 854, 915, 1083, 1152, 1213, 1275, 1338, 1399, 1407, 1502, 
1352	-	123, 204, 289, 366, 370, 532, 787, 790, 794, 871, 885, 940, 966, 1015, 1025, 1074, 1115, 1174, 1396, 1435, 1514, 
1353	-	59, 88, 257, 512, 707, 767, 795, 841, 1359, 1439, 1487, 1515, 
1354	-	27, 67, 130, 383, 385, 398, 464, 497, 557, 607, 650, 681, 723, 728, 845, 898, 937, 1020, 1101, 1128, 1135, 1221, 1266, 1327, 1425, 1509, 
1355	-	9, 55, 97, 100, 164, 215, 216, 243, 247, 270, 298, 377, 396, 417, 642, 678, 772, 957, 1050, 1068, 1072, 1082, 1124, 1155, 1294, 1299, 1457, 1478, 
1356	-	64, 87, 107, 137, 150, 236, 291, 376, 473, 593, 601, 702, 709, 758, 793, 890, 1007, 1008, 1043, 1055, 1067, 1123, 1140, 1159, 1170, 1269, 1301, 1329, 1387, 1419, 
1357	-	1, 49, 75, 81, 115, 152, 173, 230, 233, 235, 309, 311, 415, 481, 623, 694, 726, 747, 802, 826, 904, 955, 963, 970, 988, 1136, 1177, 1374, 1529, 
1358	-	35, 103, 109, 113, 153, 188, 193, 264, 367, 401, 459, 638, 746, 789, 811, 832, 865, 956, 986, 1121, 1344, 1376, 1386, 
1359	-	10, 13, 84, 88, 255, 257, 269, 430, 489, 512, 586, 603, 604, 707, 733, 734, 767, 795, 1246, 1321, 1353, 1384, 
1360	-	34, 162, 428, 462, 511, 570, 593, 709, 712, 727, 778, 791, 793, 875, 935, 1053, 1067, 1092, 1123, 1147, 1159, 1170, 1191, 1227, 1329, 1341, 
1361	-	6, 11, 93, 95, 122, 219, 256, 338, 357, 408, 409, 482, 488, 529, 539, 553, 567, 765, 775, 884, 960, 1108, 1162, 1189, 1242, 1363, 1373, 1434, 1524, 
1362	-	58, 136, 290, 324, 477, 672, 700, 737, 888, 914, 920, 945, 973, 1069, 1112, 1200, 1225, 1393, 1413, 1423, 1496, 1532, 
1363	-	11, 26, 80, 93, 210, 219, 221, 338, 357, 408, 409, 448, 453, 482, 488, 529, 539, 567, 775, 872, 1108, 1162, 1189, 1208, 1215, 1240, 1262, 1361, 1373, 1433, 1434, 
1364	-	2, 33, 165, 189, 272, 353, 354, 399, 456, 510, 541, 571, 701, 941, 1152, 1165, 1213, 1394, 1399, 1407, 
1365	-	10, 46, 84, 103, 114, 174, 255, 286, 296, 422, 426, 489, 523, 596, 649, 819, 1012, 1061, 1194, 1304, 1331, 1384, 
1366	-	57, 80, 92, 129, 308, 336, 408, 433, 448, 635, 644, 686, 749, 832, 866, 925, 977, 1009, 1057, 1064, 1105, 1251, 1262, 1268, 1296, 1302, 1475, 1522, 
1367	-	40, 45, 96, 172, 223, 371, 431, 500, 504, 642, 766, 777, 815, 916, 1006, 1030, 1056, 1110, 1137, 1146, 1349, 1350, 
1368	-	7, 16, 105, 143, 222, 402, 403, 445, 480, 494, 495, 530, 538, 628, 671, 741, 757, 813, 869, 881, 999, 1059, 1091, 1125, 1145, 1179, 1222, 1316, 1324, 1334, 1404, 1440, 1491, 1513, 1525, 
1369	-	15, 27, 42, 74, 140, 184, 187, 205, 331, 385, 476, 560, 597, 675, 703, 711, 842, 877, 959, 972, 993, 1042, 1070, 1132, 1192, 1247, 1258, 1275, 1287, 1347, 1348, 1427, 1454, 1489, 
1370	-	18, 103, 113, 114, 174, 296, 352, 369, 393, 491, 556, 698, 721, 789, 811, 819, 948, 1117, 1217, 1304, 1310, 1319, 1331, 1339, 1346, 1386, 
1371	-	43, 70, 197, 300, 326, 381, 440, 443, 457, 550, 568, 580, 617, 625, 677, 906, 1036, 1063, 1096, 1103, 1149, 1154, 1291, 1422, 1449, 1460, 1463, 1501, 
1372	-	128, 170, 227, 246, 287, 307, 318, 487, 549, 633, 660, 679, 751, 805, 825, 868, 1049, 1066, 1093, 1202, 1281, 1315, 1325, 1398, 1428, 
1373	-	6, 11, 80, 93, 95, 122, 210, 219, 221, 256, 338, 357, 408, 409, 448, 482, 488, 529, 539, 553, 567, 765, 775, 884, 960, 1108, 1162, 1189, 1361, 1363, 1433, 1434, 
1374	-	1, 49, 75, 81, 115, 173, 194, 225, 230, 233, 235, 309, 311, 415, 481, 623, 685, 694, 726, 802, 904, 955, 961, 963, 970, 988, 1136, 1177, 1357, 1529, 
1375	-	29, 111, 117, 176, 179, 250, 505, 508, 565, 592, 613, 684, 717, 923, 949, 980, 1049, 1111, 1122, 1127, 1151, 1163, 1178, 1207, 1290, 1323, 1516, 
1376	-	35, 109, 153, 188, 264, 367, 459, 552, 638, 644, 686, 811, 832, 977, 1182, 1208, 1262, 1296, 1358, 1386, 1475, 
1377	-	102, 214, 227, 299, 307, 327, 450, 470, 487, 497, 562, 633, 723, 728, 898, 937, 981, 1020, 1101, 1128, 1131, 1266, 1315, 1327, 1328, 1398, 1425, 1508, 
1378	-	6, 203, 234, 490, 588, 626, 637, 665, 895, 899, 951, 1005, 1071, 1176, 1292, 1381, 1524, 
1379	-	71, 196, 231, 251, 294, 295, 305, 437, 438, 554, 611, 631, 666, 730, 736, 776, 797, 874, 876, 968, 1022, 1087, 1120, 1184, 1187, 1270, 1389, 1528, 
1380	-	125, 209, 232, 248, 379, 410, 466, 502, 542, 548, 575, 614, 661, 690, 706, 719, 750, 784, 917, 952, 1019, 1134, 1183, 1482, 
1381	-	6, 122, 203, 234, 279, 490, 553, 588, 626, 637, 665, 765, 771, 799, 884, 895, 899, 951, 1005, 1071, 1176, 1242, 1292, 1378, 1524, 
1382	-	56, 156, 220, 327, 605, 612, 678, 782, 863, 979, 981, 1133, 1141, 1326, 1328, 1457, 1495, 1508, 
1383	-	117, 157, 179, 365, 432, 505, 508, 653, 656, 684, 717, 923, 980, 1086, 1094, 1105, 1111, 1122, 1163, 1210, 1274, 1278, 1290, 1336, 1337, 1345, 1445, 
1384	-	10, 84, 174, 255, 269, 286, 296, 422, 426, 489, 523, 596, 649, 1012, 1061, 1194, 1304, 1321, 1331, 1359, 1365, 
1385	-	37, 58, 112, 131, 136, 259, 324, 329, 375, 420, 451, 477, 574, 647, 737, 773, 862, 879, 880, 931, 932, 946, 954, 1112, 1438, 1480, 
1386	-	103, 113, 188, 264, 367, 459, 537, 638, 789, 811, 819, 956, 1182, 1339, 1344, 1358, 1370, 1376, 
1387	-	64, 65, 87, 150, 236, 284, 291, 416, 473, 702, 756, 758, 828, 848, 1007, 1008, 1055, 1081, 1140, 1269, 1297, 1356, 1412, 1419, 1446, 1492, 1498, 
1388	-	21, 41, 54, 79, 85, 120, 183, 313, 317, 346, 478, 499, 616, 634, 780, 792, 808, 848, 853, 897, 928, 992, 1024, 1048, 1055, 1062, 1098, 1106, 1150, 1272, 1405, 1412, 1419, 1446, 1505, 
1389	-	116, 348, 436, 437, 527, 559, 581, 730, 776, 797, 843, 876, 892, 931, 1073, 1085, 1107, 1120, 1181, 1270, 1342, 1379, 
1390	-	20, 159, 200, 218, 524, 629, 662, 958, 1003, 1100, 1114, 1153, 1157, 1180, 1238, 1474, 1497, 
1391	-	260, 266, 274, 289, 347, 370, 382, 621, 755, 790, 794, 885, 940, 1119, 1193, 1241, 1264, 1433, 
1392	-	5, 38, 82, 101, 228, 304, 341, 358, 380, 447, 545, 558, 598, 697, 708, 864, 971, 1079, 1173, 1198, 1231, 1295, 1395, 1450, 1459, 1467, 
1393	-	58, 136, 198, 418, 467, 477, 672, 705, 737, 770, 883, 914, 920, 973, 997, 1069, 1089, 1112, 1199, 1362, 1532, 
1394	-	2, 4, 165, 192, 253, 263, 272, 288, 315, 386, 456, 509, 674, 683, 779, 856, 921, 1152, 1166, 1223, 1239, 1256, 1364, 1399, 1407, 1502, 
1395	-	5, 126, 207, 228, 340, 380, 501, 515, 528, 545, 582, 598, 646, 708, 725, 821, 1090, 1173, 1253, 1295, 1392, 1409, 1410, 1467, 1520, 1527, 
1396	-	19, 24, 40, 123, 172, 204, 289, 330, 347, 366, 405, 460, 479, 532, 579, 777, 790, 794, 857, 916, 940, 966, 1006, 1025, 1099, 1115, 1352, 1514, 
1397	-	147, 572, 584, 619, 783, 786, 800, 809, 822, 851, 950, 1001, 1037, 1102, 1300, 1309, 1312, 1333, 1503, 
1398	-	102, 227, 299, 307, 450, 487, 549, 562, 633, 660, 782, 805, 825, 868, 981, 1066, 1131, 1202, 1281, 1315, 1328, 1372, 1377, 1428, 1495, 1508, 
1399	-	2, 4, 165, 168, 192, 272, 315, 374, 456, 509, 571, 683, 779, 1152, 1223, 1338, 1351, 1364, 1394, 1407, 1502, 
1400	-	91, 178, 190, 343, 378, 389, 547, 670, 724, 741, 804, 816, 827, 861, 886, 953, 1059, 1080, 1118, 1125, 1179, 1252, 1316, 
1401	-	76, 112, 131, 329, 351, 465, 641, 744, 855, 954, 1077, 1438, 1480, 1481, 1486, 
1402	-	88, 121, 133, 255, 257, 364, 430, 512, 586, 590, 596, 603, 615, 707, 734, 795, 796, 893, 1246, 1403, 1444, 1469, 1471, 
1403	-	72, 121, 133, 148, 255, 364, 430, 512, 586, 590, 596, 603, 615, 734, 796, 893, 1195, 1220, 1246, 1402, 1431, 1444, 1469, 1471, 
1404	-	16, 71, 91, 119, 294, 305, 343, 389, 397, 402, 403, 439, 538, 543, 547, 569, 628, 666, 757, 768, 886, 978, 1087, 1088, 1125, 1179, 1184, 1222, 1252, 1298, 1368, 1420, 1528, 
1405	-	21, 41, 79, 85, 120, 183, 317, 346, 478, 616, 634, 780, 792, 793, 808, 848, 853, 897, 928, 1024, 1048, 1055, 1062, 1098, 1150, 1272, 1388, 1412, 1419, 1446, 
1406	-	76, 206, 287, 318, 390, 498, 577, 609, 640, 663, 679, 744, 751, 798, 805, 852, 858, 990, 998, 1142, 1144, 1267, 1325, 1448, 1461, 
1407	-	2, 33, 135, 192, 272, 315, 374, 399, 452, 456, 510, 571, 683, 701, 779, 1083, 1152, 1213, 1338, 1351, 1364, 1394, 1399, 1502, 
1408	-	24, 77, 83, 266, 274, 306, 330, 347, 382, 405, 479, 621, 665, 857, 913, 951, 989, 1016, 1071, 1119, 1146, 1193, 1232, 1241, 1320, 1452, 
1409	-	126, 207, 244, 252, 340, 501, 515, 519, 544, 646, 673, 688, 708, 725, 729, 740, 762, 821, 1075, 1090, 1173, 1253, 1332, 1395, 1410, 1520, 1527, 
1410	-	5, 126, 207, 228, 340, 404, 519, 525, 528, 582, 587, 598, 646, 688, 708, 725, 930, 1090, 1097, 1160, 1173, 1253, 1332, 1395, 1409, 1411, 1520, 1527, 
1411	-	28, 61, 165, 344, 404, 525, 528, 545, 582, 587, 598, 643, 856, 921, 930, 1097, 1160, 1165, 1295, 1314, 1410, 1520, 
1412	-	41, 79, 85, 87, 120, 150, 317, 346, 416, 473, 478, 692, 780, 792, 808, 848, 853, 897, 928, 1024, 1048, 1055, 1062, 1098, 1150, 1272, 1313, 1387, 1388, 1405, 1419, 1446, 1492, 
1413	-	17, 22, 169, 290, 342, 363, 411, 421, 576, 658, 682, 700, 888, 909, 914, 918, 920, 945, 973, 1200, 1225, 1362, 1423, 1437, 1496, 
1414	-	31, 78, 132, 217, 262, 310, 322, 360, 468, 485, 507, 521, 742, 760, 902, 1490, 
1415	-	1, 68, 75, 145, 163, 191, 225, 237, 283, 388, 412, 481, 526, 594, 636, 691, 694, 739, 833, 904, 915, 963, 1014, 1129, 1164, 1260, 1335, 1470, 
1416	-	4, 101, 134, 152, 154, 253, 263, 288, 384, 386, 558, 599, 606, 668, 674, 726, 747, 826, 994, 1051, 1079, 1104, 1136, 1166, 1198, 1223, 1231, 1239, 1256, 1257, 1259, 1273, 1318, 1424, 
1417	-	110, 138, 151, 167, 244, 251, 295, 312, 406, 407, 436, 461, 517, 522, 595, 754, 776, 814, 982, 1013, 1022, 1073, 1107, 1181, 1185, 1211, 1219, 1518, 
1418	-	94, 98, 177, 355, 435, 454, 458, 518, 622, 829, 835, 838, 847, 939, 1167, 1204, 1205, 1456, 1476, 
1419	-	41, 79, 87, 150, 183, 236, 291, 346, 416, 473, 478, 702, 709, 758, 780, 792, 793, 808, 848, 853, 928, 1007, 1008, 1048, 1055, 1062, 1098, 1123, 1147, 1150, 1159, 1269, 1356, 1387, 1388, 1405, 1412, 1446, 1492, 
1420	-	16, 71, 91, 119, 294, 305, 343, 349, 378, 389, 397, 402, 403, 439, 538, 543, 547, 569, 666, 768, 886, 903, 978, 1087, 1088, 1125, 1184, 1252, 1298, 1404, 1528, 
1421	-	9, 55, 100, 164, 213, 215, 216, 229, 243, 292, 298, 300, 345, 377, 424, 580, 651, 693, 851, 996, 1058, 1068, 1072, 1155, 1156, 1175, 1229, 1276, 1284, 1299, 1477, 1478, 1501, 1503, 
1422	-	43, 239, 281, 301, 326, 381, 440, 449, 506, 550, 568, 578, 617, 785, 906, 936, 1036, 1039, 1054, 1063, 1103, 1138, 1149, 1172, 1234, 1263, 1371, 1429, 1460, 1533, 
1423	-	58, 169, 182, 290, 324, 342, 411, 421, 576, 658, 682, 700, 888, 914, 918, 920, 945, 973, 1200, 1225, 1362, 1413, 1496, 1532, 
1424	-	3, 50, 134, 384, 441, 446, 599, 602, 606, 668, 726, 826, 970, 994, 1051, 1104, 1136, 1177, 1198, 1257, 1259, 1273, 1318, 1416, 1485, 
1425	-	67, 102, 214, 299, 391, 450, 470, 487, 497, 562, 607, 650, 681, 723, 728, 788, 898, 937, 1020, 1032, 1101, 1128, 1131, 1135, 1221, 1266, 1327, 1354, 1377, 1509, 
1426	-	159, 200, 218, 463, 500, 524, 629, 654, 704, 720, 748, 834, 891, 912, 958, 1003, 1021, 1044, 1078, 1157, 1168, 1180, 1238, 1430, 1497, 
1427	-	42, 140, 205, 331, 385, 471, 560, 597, 675, 703, 842, 877, 959, 962, 972, 993, 1002, 1042, 1070, 1132, 1192, 1247, 1258, 1287, 1343, 1347, 1348, 1369, 1454, 1489, 
1428	-	102, 128, 170, 227, 287, 307, 318, 390, 487, 498, 549, 633, 660, 679, 751, 805, 825, 868, 1066, 1202, 1281, 1315, 1325, 1372, 1398, 1495, 
1429	-	23, 43, 181, 239, 281, 297, 301, 381, 440, 444, 449, 506, 568, 578, 680, 785, 823, 906, 922, 927, 936, 1036, 1039, 1045, 1172, 1196, 1206, 1234, 1263, 1265, 1422, 1460, 1499, 1533, 
1430	-	112, 159, 200, 218, 329, 524, 629, 654, 744, 748, 834, 891, 912, 1078, 1114, 1157, 1168, 1238, 1426, 
1431	-	133, 171, 255, 364, 491, 590, 596, 615, 752, 893, 933, 1117, 1195, 1283, 1308, 1403, 1444, 1469, 1523, 
1432	-	265, 585, 619, 657, 783, 786, 800, 837, 840, 851, 967, 1001, 1004, 1037, 1084, 1171, 1312, 1317, 1463, 1488, 
1433	-	26, 51, 93, 99, 210, 221, 276, 338, 409, 482, 488, 567, 755, 849, 872, 884, 885, 889, 942, 1215, 1233, 1240, 1340, 1363, 1373, 1391, 
1434	-	11, 80, 93, 95, 122, 210, 219, 256, 338, 357, 408, 409, 448, 482, 488, 529, 539, 553, 567, 765, 775, 960, 1108, 1162, 1189, 1230, 1242, 1361, 1363, 1373, 
1435	-	204, 289, 366, 370, 532, 787, 790, 822, 871, 940, 950, 966, 1015, 1025, 1074, 1115, 1174, 1283, 1352, 1514, 1523, 
1436	-	157, 179, 227, 299, 307, 365, 391, 450, 487, 669, 717, 728, 774, 788, 937, 1032, 1066, 1093, 1094, 1101, 1221, 1255, 1261, 1274, 1278, 1281, 1509, 
1437	-	17, 30, 38, 82, 268, 290, 304, 341, 342, 358, 363, 447, 658, 682, 697, 831, 850, 864, 909, 918, 945, 971, 1000, 1200, 1413, 1459, 1467, 1496, 
1438	-	76, 112, 131, 136, 329, 351, 420, 451, 465, 477, 574, 641, 737, 770, 855, 862, 883, 932, 946, 954, 1077, 1112, 1385, 1401, 1480, 
1439	-	59, 88, 257, 430, 512, 531, 536, 610, 695, 707, 715, 734, 795, 801, 841, 919, 987, 1116, 1143, 1330, 1353, 1473, 1487, 1512, 
1440	-	7, 105, 124, 178, 212, 222, 273, 445, 480, 496, 530, 561, 671, 741, 745, 769, 813, 869, 881, 999, 1028, 1091, 1145, 1179, 1224, 1316, 1324, 1334, 1368, 1513, 1525, 
1441	-	86, 95, 186, 256, 308, 334, 408, 433, 591, 639, 775, 896, 960, 1009, 1026, 1047, 1148, 1230, 1251, 1268, 1453, 1493, 1510, 1521, 
1442	-	111, 128, 160, 170, 201, 246, 250, 320, 325, 356, 427, 564, 577, 592, 613, 620, 627, 640, 663, 818, 852, 924, 949, 990, 998, 1049, 1113, 1151, 1323, 1448, 1461, 1464, 1516, 
1443	-	39, 62, 185, 277, 282, 293, 328, 332, 333, 361, 442, 555, 710, 716, 738, 810, 867, 870, 911, 929, 1011, 1035, 1209, 1226, 1228, 1245, 1286, 1519, 
1444	-	121, 133, 255, 364, 430, 586, 590, 596, 603, 615, 734, 893, 1117, 1195, 1246, 1402, 1403, 1431, 1469, 1471, 
1445	-	149, 157, 202, 365, 432, 471, 552, 563, 653, 656, 703, 877, 962, 993, 1002, 1094, 1210, 1255, 1278, 1305, 1336, 1343, 1345, 1383, 1489, 
1446	-	79, 85, 87, 120, 150, 317, 416, 478, 692, 780, 828, 848, 897, 928, 1055, 1081, 1098, 1106, 1272, 1297, 1313, 1387, 1388, 1405, 1412, 1419, 1492, 
1447	-	118, 141, 161, 254, 280, 335, 484, 486, 520, 667, 670, 713, 817, 846, 861, 873, 905, 926, 1023, 1031, 1095, 1126, 1158, 1186, 1248, 1293, 1303, 1462, 1465, 1517, 1530, 
1448	-	128, 170, 201, 246, 287, 318, 325, 564, 577, 609, 627, 640, 663, 679, 751, 805, 852, 858, 924, 990, 998, 1049, 1151, 1267, 1406, 1442, 1461, 
1449	-	43, 52, 53, 181, 197, 241, 285, 292, 300, 381, 440, 443, 449, 457, 550, 580, 617, 630, 651, 664, 844, 906, 947, 1036, 1058, 1063, 1096, 1133, 1141, 1156, 1243, 1291, 1371, 1460, 1477, 1483, 1501, 
1450	-	4, 101, 165, 228, 253, 263, 288, 315, 344, 386, 509, 545, 558, 582, 598, 668, 674, 779, 856, 921, 1079, 1104, 1166, 1198, 1231, 1239, 1256, 1295, 1392, 
1451	-	12, 21, 41, 180, 183, 280, 346, 395, 499, 616, 634, 713, 727, 792, 806, 808, 853, 873, 926, 975, 1023, 1024, 1033, 1038, 1048, 1062, 1126, 1147, 1150, 1158, 1190, 1191, 1455, 1504, 1530, 
1452	-	77, 83, 306, 330, 503, 665, 913, 965, 989, 1016, 1232, 1320, 1322, 1408, 
1453	-	86, 95, 186, 256, 308, 334, 408, 433, 448, 529, 591, 635, 639, 749, 775, 925, 960, 1009, 1047, 1108, 1148, 1162, 1230, 1251, 1268, 1441, 1493, 1510, 1521, 
1454	-	42, 47, 140, 184, 193, 205, 211, 331, 337, 350, 401, 414, 476, 483, 492, 534, 535, 540, 551, 560, 597, 659, 675, 836, 842, 986, 1027, 1042, 1070, 1132, 1212, 1218, 1280, 1287, 1347, 1369, 1427, 1489, 
1455	-	21, 41, 180, 183, 280, 346, 395, 462, 499, 616, 634, 712, 713, 727, 792, 793, 806, 808, 853, 873, 926, 935, 975, 1023, 1024, 1038, 1048, 1062, 1123, 1126, 1147, 1150, 1159, 1190, 1191, 1451, 
1456	-	3, 94, 98, 120, 146, 355, 435, 441, 446, 458, 518, 602, 622, 692, 829, 835, 838, 847, 939, 1106, 1204, 1205, 1297, 1313, 1418, 1476, 1485, 
1457	-	48, 55, 56, 97, 156, 220, 377, 396, 417, 605, 612, 678, 761, 772, 839, 863, 957, 979, 1040, 1068, 1124, 1285, 1294, 1299, 1326, 1355, 1382, 
1458	-	60, 89, 196, 209, 303, 321, 349, 359, 362, 379, 502, 516, 542, 631, 645, 661, 676, 699, 719, 736, 743, 882, 903, 917, 984, 1017, 1134, 1183, 1188, 
